"id","nama","kecamatan_id","longitude","latitude"
"16289","SIMPANG KERTOPATI","1503060",NULL,NULL
"16290","KERTO PATI","1503060",NULL,NULL
"16291","MUARA KETALO","1503060",NULL,NULL
"16292","BUKIT PERANGINAN","1503060",NULL,NULL
"16293","PETIDURAN BARU","1503060",NULL,NULL
"16294","GURUH BARU","1503060",NULL,NULL
"16295","SUNGAI BUTANG","1503060",NULL,NULL
"16296","BUTANG BARU","1503060",NULL,NULL
"16297","MERANTIH BARU","1503060",NULL,NULL
"16298","JATI BARU","1503060",NULL,NULL
"16299","TALANG SERDANG","1503060",NULL,NULL
"16300","GURUN BARU","1503060",NULL,NULL
"16301","MANDIANGIN PASAR","1503060",NULL,NULL
"16302","KUTE JAYE","1503060",NULL,NULL
"16303","SUNGAI ROTAN","1503060",NULL,NULL
"16304","SUKA MAJU","1503060",NULL,NULL
"16305","MERANTI JAYA","1503060",NULL,NULL
"16306","JERNANG BARU","1503060",NULL,NULL
"16307","JATI BARU MUDO","1503060",NULL,NULL
"16308","SENGKATI KECIL","1504010",NULL,NULL
"16309","MERSAM","1504010",NULL,NULL
"16310","BENTENG RENDAH","1504010",NULL,NULL
"16311","KEMBANG PASEBAN","1504010",NULL,NULL
"16312","KEMBANG TANJUNG","1504010",NULL,NULL
"16313","PEMATANG GADUNG","1504010",NULL,NULL
"16314","TELUK MELINTANG","1504010",NULL,NULL
"16315","SENGKATI GEDANG","1504010",NULL,NULL
"16316","SENGKATI BARU","1504010",NULL,NULL
"16317","SUNGAI PUAR","1504010",NULL,NULL
"16318","RANTAU GEDANG","1504010",NULL,NULL
"16319","TAPAH SARI","1504010",NULL,NULL
"16320","BUKIT HARAPAN","1504010",NULL,NULL
"16321","BUKIT KEMUNING","1504010",NULL,NULL
"16322","BELANTI JAYA","1504010",NULL,NULL
"16323","SIMPANG RANTAU GEDANG","1504010",NULL,NULL
"16324","SENGKATI MUDO","1504010",NULL,NULL
"16325","TANJUNG PUTRA","1504010",NULL,NULL
"16326","BATU SAWAR","1504011",NULL,NULL
"16327","PENINJAUAN","1504011",NULL,NULL
"16328","TELUK LEBAN","1504011",NULL,NULL
"16329","KAMPUNG BARU","1504011",NULL,NULL
"16330","PADANG KELAPO","1504011",NULL,NULL
"16331","SUNGAI LINGKAR","1504011",NULL,NULL
"16332","SUNGAI RUAN ILIR","1504011",NULL,NULL
"16333","SUNGAI RUAN ULU","1504011",NULL,NULL
"16334","OLAK KEMANG","1504011",NULL,NULL
"16335","TEBING TINGGI","1504011",NULL,NULL
"16336","RENGAS IX","1504011",NULL,NULL
"16337","KEMBANG SERI","1504011",NULL,NULL
"16338","BULUH KASAB","1504011",NULL,NULL
"16339","SIMPANG SUNGAI RENGAS","1504011",NULL,NULL
"16340","RAWA MEKAR","1504011",NULL,NULL
"16341","MEKAR SARI","1504011",NULL,NULL
"16342","KEMBANG SERI BARU","1504011",NULL,NULL
"16343","JELUTIH","1504020",NULL,NULL
"16344","OLAK BESAR","1504020",NULL,NULL
"16345","DURIAN LUNCUK","1504020",NULL,NULL
"16346","AUR GADING","1504020",NULL,NULL
"16347","HAJRAN","1504020",NULL,NULL
"16348","PAKU AJI","1504020",NULL,NULL
"16349","MUARA JANGGA","1504020",NULL,NULL
"16350","MATA GUAL","1504020",NULL,NULL
"16351","KOTO BUAYO","1504020",NULL,NULL
"16352","KARMEO","1504020",NULL,NULL
"16353","SIMPANG KARMEO","1504020",NULL,NULL
"16354","JANGGA","1504020",NULL,NULL
"16355","TERENTANG BARU","1504020",NULL,NULL
"16356","JANGGA BARU","1504020",NULL,NULL
"16357","BULIAN BARU","1504020",NULL,NULL
"16358","SIMPANG JELUTIH","1504020",NULL,NULL
"16359","SIMPANG AUR GADING","1504020",NULL,NULL
"16360","JEBAK","1504030",NULL,NULL
"16361","AMPELU","1504030",NULL,NULL
"16362","TANJUNG MARWO","1504030",NULL,NULL
"16363","KAMPUNG BARU KM 5","1504030",NULL,NULL
"16364","SUKARAMAI","1504030",NULL,NULL
"16365","PASAR MUARA TEMBESI","1504030",NULL,NULL
"16366","RAMBUTAN MASAM","1504030",NULL,NULL
"16367","PULAU","1504030",NULL,NULL
"16368","SUNGAI PULAI","1504030",NULL,NULL
"16369","RANTAU KAPAS MUDO","1504030",NULL,NULL
"16370","RANTAU KAPAS TUO","1504030",NULL,NULL
"16371","AMPELU MUDO","1504030",NULL,NULL
"16372","PELAYANGAN","1504030",NULL,NULL
"16373","PEMATANG LIMA SUKU","1504030",NULL,NULL
"16374","SINGKAWANG","1504040",NULL,NULL
"16375","KILANGAN","1504040",NULL,NULL
"16376","RANTAU PURI","1504040",NULL,NULL
"16377","SUNGAI BULUH","1504040",NULL,NULL
"16378","MUARA BULIAN","1504040",NULL,NULL
"16379","SRI DADI","1504040",NULL,NULL
"16380","TENAM","1504040",NULL,NULL
"16381","SIMPANG TERUSAN","1504040",NULL,NULL
"16382","PASAR TERUSAN","1504040",NULL,NULL
"16383","NAPAL SISIK","1504040",NULL,NULL
"16384","MALAPARI","1504040",NULL,NULL
"16385","OLAK","1504040",NULL,NULL
"16386","TERATAI","1504040",NULL,NULL
"16387","BAJUBANG LAUT","1504040",NULL,NULL
"16388","SUNGAI BAUNG","1504040",NULL,NULL
"16389","ARO","1504040",NULL,NULL
"16390","MUARA SINGOAN","1504040",NULL,NULL
"16391","RENGAS CONDONG","1504040",NULL,NULL
"16392","PASAR BARU","1504040",NULL,NULL
"16393","RAMBAHAN","1504040",NULL,NULL
"16394","PELAYANGAN","1504040",NULL,NULL
"16395","SUNGKAI","1504041",NULL,NULL
"16396","BUNGKU","1504041",NULL,NULL
"16397","MEKAR JAYA","1504041",NULL,NULL
"16398","POMPA AIR","1504041",NULL,NULL
"16399","LADANG PERIS","1504041",NULL,NULL
"16400","PENEROKAN","1504041",NULL,NULL
"16401","BAJUBANG","1504041",NULL,NULL
"16402","BATIN","1504041",NULL,NULL
"16403","PETAJIN","1504041",NULL,NULL
"16404","MEKAR SARI NES","1504041",NULL,NULL
"16405","TERUSAN","1504042",NULL,NULL
"16406","DANAU EMBAT","1504042",NULL,NULL
"16407","BULIAN JAYA","1504042",NULL,NULL
"16408","TIDAR KURANJI","1504042",NULL,NULL
"16409","KEHIDUPAN BARU","1504042",NULL,NULL
"16410","KARYA MUKTI","1504042",NULL,NULL
"16411","BUKIT SARI","1504042",NULL,NULL
"16412","TERUSAN","1504042",NULL,NULL
"16413","TEBING TINGGI","1504050",NULL,NULL
"16414","SIMPANG KUBU KANDANG","1504050",NULL,NULL
"16415","KUBU KANDANG","1504050",NULL,NULL
"16416","KUAP","1504050",NULL,NULL
"16417","SENANING","1504050",NULL,NULL
"16418","JEMBATAN MAS","1504050",NULL,NULL
"16419","AWIN","1504050",NULL,NULL
"16420","SERASAH","1504050",NULL,NULL
"16421","PULAU BETUNG","1504050",NULL,NULL
"16422","TURE","1504050",NULL,NULL
"16423","LUBUK RUSO","1504050",NULL,NULL
"16424","OLAK RAMBAHAN","1504050",NULL,NULL
"16425","LOPAK AUR","1504050",NULL,NULL
"16426","SELAT","1504050",NULL,NULL
"16427","TELUK","1504050",NULL,NULL
"16428","PULAU RAMAN","1504050",NULL,NULL
"16429","KAOS","1504050",NULL,NULL
"16430","TELUK KETAPANG","1504050",NULL,NULL
"16431","KAMPUNG PULAU","1504050",NULL,NULL
"16432","SUKA DAMAI","1505010",NULL,NULL
"16433","IBRU","1505010",NULL,NULL
"16434","NYOGAN","1505010",NULL,NULL
"16435","PELEMPANG","1505010",NULL,NULL
"16436","KM.39 TANJUNG PAUH","1505010",NULL,NULL
"16437","BARU","1505010",NULL,NULL
"16438","TANJUNG PAUH 32","1505010",NULL,NULL
"16439","KELURAHAN TEMPINO","1505010",NULL,NULL
"16440","NAGA SARI","1505010",NULL,NULL
"16441","SEBAPO","1505010",NULL,NULL
"16442","SUNGAI LANDAI","1505010",NULL,NULL
"16443","SUKA MAJU","1505010",NULL,NULL
"16444","PONDOK MEJA","1505010",NULL,NULL
"16445","MUARO SEBAPO","1505010",NULL,NULL
"16446","TANJUNG PAUH TALANG PELITA","1505010",NULL,NULL
"16447","TANJUNG HARAPAN","1505011",NULL,NULL
"16448","MARGA","1505011",NULL,NULL
"16449","BUKIT MAS","1505011",NULL,NULL
"16450","PANCA BAKTI","1505011",NULL,NULL
"16451","BUKIT MAKMUR","1505011",NULL,NULL
"16452","SUKA MAKMUR","1505011",NULL,NULL
"16453","MARGA MULYA","1505011",NULL,NULL
"16454","BERKAH","1505011",NULL,NULL
"16455","PANCA MULYA","1505011",NULL,NULL
"16456","MEKAR SARI MAKMUR","1505011",NULL,NULL
"16457","BHAKTI MULIA","1505011",NULL,NULL
"16458","TANJUNG SARI","1505012",NULL,NULL
"16459","MEKAR JAYA","1505012",NULL,NULL
"16460","TRIJAYA","1505012",NULL,NULL
"16461","BUKIT SUBUR","1505012",NULL,NULL
"16462","ADIPURA KENCANA","1505012",NULL,NULL
"16463","BUKIT JAYA","1505012",NULL,NULL
"16464","TANJUNG MULYA","1505012",NULL,NULL
"16465","UJUNG TANJUNG","1505012",NULL,NULL
"16466","TANJUNG BARU","1505012",NULL,NULL
"16467","TANJUNG LEBAR","1505012",NULL,NULL
"16468","SUNGAI DAYO","1505013",NULL,NULL
"16469","BUKIT MULYA","1505013",NULL,NULL
"16470","MATRA MANUNGGAL","1505013",NULL,NULL
"16471","PINANG TINGGI","1505013",NULL,NULL
"16472","BAHAR MULYA","1505013",NULL,NULL
"16473","SUMBER JAYA","1505013",NULL,NULL
"16474","MULYA JAYA","1505013",NULL,NULL
"16475","SUMBER MULYA","1505013",NULL,NULL
"16476","TALANG BUKIT","1505013",NULL,NULL
"16477","TALANG DATAR","1505013",NULL,NULL
"16478","MARKANDING","1505013",NULL,NULL
"16479","SUNGAI TERAP","1505020",NULL,NULL
"16480","KASANG PUDAK","1505020",NULL,NULL
"16481","KASANG LOPAK ALAI","1505020",NULL,NULL
"16482","SOLOK","1505020",NULL,NULL
"16483","SUMBER JAYA","1505020",NULL,NULL
"16484","ARANG ARANG","1505020",NULL,NULL
"16485","SIPIN TELUK DUREN","1505020",NULL,NULL
"16486","PEMUNDURAN","1505020",NULL,NULL
"16487","TELUK RAYA","1505020",NULL,NULL
"16488","RAMIN","1505020",NULL,NULL
"16489","TARIKAN","1505020",NULL,NULL
"16490","LOPAK ALAI","1505020",NULL,NULL
"16491","SAKEAN","1505020",NULL,NULL
"16492","KOTA KARANG","1505020",NULL,NULL
"16493","PUDAK","1505020",NULL,NULL
"16494","MUARA KUMPEH","1505020",NULL,NULL
"16495","KASANG KUMPEH","1505020",NULL,NULL
"16496","KASANG KOTA KARANG","1505020",NULL,NULL
"16497","PETALING JAYA","1505021",NULL,NULL
"16498","SUMBER AGUNG","1505021",NULL,NULL
"16499","LADANG PANJANG","1505021",NULL,NULL
"16500","TALANG BELIDO","1505021",NULL,NULL
"16501","TALANG KERINCI","1505021",NULL,NULL
"16502","KEBON SEMBILAN","1505021",NULL,NULL
"16503","SUNGAI GELAM","1505021",NULL,NULL
"16504","PARIT","1505021",NULL,NULL
"16505","TANGKIT BARU","1505021",NULL,NULL
"16506","TANGKIT","1505021",NULL,NULL
"16507","MINGKUNG JAYA","1505021",NULL,NULL
"16508","TRIMULYA","1505021",NULL,NULL
"16509","MEKAR JAYA","1505021",NULL,NULL
"16510","GAMBUT JAYA","1505021",NULL,NULL
"16511","SIDO MUKTI","1505021",NULL,NULL
"16512","PUDING","1505030",NULL,NULL
"16513","PULAU MENTARO","1505030",NULL,NULL
"16514","MEKAR SARI","1505030",NULL,NULL
"16515","BETUNG","1505030",NULL,NULL
"16516","PEMATANG RAMAN","1505030",NULL,NULL
"16517","PETANANG","1505030",NULL,NULL
"16518","SUNGAI BUNGUR","1505030",NULL,NULL
"16519","SEPONJEN","1505030",NULL,NULL
"16520","LONDERANG","1505030",NULL,NULL
"16521","SOGO","1505030",NULL,NULL
"16522","RANTAU PANJANG","1505030",NULL,NULL
"16523","KELURAHAN TANJUNG","1505030",NULL,NULL
"16524","GEDONG KARYA","1505030",NULL,NULL
"16525","JEBUS","1505030",NULL,NULL
"16526","SUNGAI AUR","1505030",NULL,NULL
"16527","MAJU JAYA","1505030",NULL,NULL
"16528","RONDANG","1505030",NULL,NULL
"16529","SETIRIS","1505040",NULL,NULL
"16530","MUDUNG DARAT","1505040",NULL,NULL
"16531","DANAU KEDAP","1505040",NULL,NULL
"16532","BAKUNG","1505040",NULL,NULL
"16533","NIASO","1505040",NULL,NULL
"16534","MUARO JAMBI","1505040",NULL,NULL
"16535","DANAU LAMO","1505040",NULL,NULL
"16536","BARU","1505040",NULL,NULL
"16537","JAMBI TULO","1505040",NULL,NULL
"16538","KELURAHAN JAMBI KECIL","1505040",NULL,NULL
"16539","TANJUNG KATUNG","1505040",NULL,NULL
"16540","LUBUK RAMAN","1505040",NULL,NULL
"16541","KUNANGAN","1505041",NULL,NULL
"16542","TALANG DUKU","1505041",NULL,NULL
"16543","TEBAT PATAH","1505041",NULL,NULL
"16544","KEMINGKING DALAM","1505041",NULL,NULL
"16545","TELUK JAMBU","1505041",NULL,NULL
"16546","KEMINGKING LUAR","1505041",NULL,NULL
"16547","DUSUN MUDO","1505041",NULL,NULL
"16548","SEKUMBUNG","1505041",NULL,NULL
"16549","RUKAM","1505041",NULL,NULL
"16550","MANIS MATO","1505041",NULL,NULL
"16551","SUNGAI BERTAM","1505050",NULL,NULL
"16552","MUHAJIRIN","1505050",NULL,NULL
"16553","MARO SEBO","1505050",NULL,NULL
"16554","KELURAHAN PIJOAN","1505050",NULL,NULL
"16555","MUARA PIJOAN","1505050",NULL,NULL
"16556","SIMPANG SUNGAI DUREN","1505050",NULL,NULL
"16557","MENDALO DARAT","1505050",NULL,NULL
"16558","SUNGAI DUREN","1505050",NULL,NULL
"16559","MENDALO LAUT","1505050",NULL,NULL
"16560","PENYENGAT OLAK","1505050",NULL,NULL
"16561","SEMBUBUK","1505050",NULL,NULL
"16562","SARANG BURUNG","1505050",NULL,NULL
"16563","PEMATANG JERING","1505050",NULL,NULL
"16564","RENGAS BANDUNG","1505050",NULL,NULL
"16565","SENAUNG","1505050",NULL,NULL
"16566","KEDEMANGAN","1505050",NULL,NULL
"16567","DANAU SARANG ELANG","1505050",NULL,NULL
"16568","SIMPANG LIMO","1505050",NULL,NULL
"16569","PEMATANG GAJAH","1505050",NULL,NULL
"16570","MENDALO INDAH","1505050",NULL,NULL
"16571","TANTAN","1505060",NULL,NULL
"16572","KEDOTAN","1505060",NULL,NULL
"16573","KERANGGAN","1505060",NULL,NULL
"16574","SEKERNAN","1505060",NULL,NULL
"16575","TUNAS BARU","1505060",NULL,NULL
"16576","BEREMBANG","1505060",NULL,NULL
"16577","PEMATANG PULAI","1505060",NULL,NULL
"16578","PULAU KAYU ARO","1505060",NULL,NULL
"16579","RANTAU MAJO","1505060",NULL,NULL
"16580","KELURAHAN SENGETI","1505060",NULL,NULL
"16581","BUKIT BALING","1505060",NULL,NULL
"16582","GERUNGGUNG","1505060",NULL,NULL
"16583","SUAK PUTAT","1505060",NULL,NULL
"16584","TANJUNG LANJUT","1505060",NULL,NULL
"16585","SUKO AWIN JAYA","1505060",NULL,NULL
"16586","TUNAS MUDO","1505060",NULL,NULL
"16587","MENDAHARA TENGAH","1506010",NULL,NULL
"16588","PANGKAL DURI","1506010",NULL,NULL
"16589","MENDAHARA ILIR","1506010",NULL,NULL
"16590","LAGAN ILIR","1506010",NULL,NULL
"16591","BHAKTI IDAMAN","1506010",NULL,NULL
"16592","MERBAU","1506010",NULL,NULL
"16593","SUNGAI TAWAR","1506010",NULL,NULL
"16594","SINAR KALIMANTAN","1506010",NULL,NULL
"16595","PANGKAL DURI ILIR","1506010",NULL,NULL
"16596","BUKIT TEMPURUNG","1506011",NULL,NULL
"16597","SUNGAI TOMAN","1506011",NULL,NULL
"16598","SIMPANG TUAN","1506011",NULL,NULL
"16599","PEMATANG RAHIM","1506011",NULL,NULL
"16600","SINAR WAJO","1506011",NULL,NULL
"16601","SUNGAI BERAS","1506011",NULL,NULL
"16602","MENCOLOK","1506011",NULL,NULL
"16603","RANTAU KARYA","1506012",NULL,NULL
"16604","KOTA BARU","1506012",NULL,NULL
"16605","PANDAN LAGAN","1506012",NULL,NULL
"16606","SUKA MAJU","1506012",NULL,NULL
"16607","PANDAN MAKMUR","1506012",NULL,NULL
"16608","PANDAN SEJAHTERA","1506012",NULL,NULL
"16609","PANDAN JAYA","1506012",NULL,NULL
"16610","LAGAN ULU","1506012",NULL,NULL
"16611","LAGAN TENGAH","1506012",NULL,NULL
"16612","CATUR RAHAYU","1506020",NULL,NULL
"16613","JATI MULYO","1506020",NULL,NULL
"16614","SIDO MUKTI","1506020",NULL,NULL
"16615","KUALA DENDANG","1506020",NULL,NULL
"16616","RANTAU INDAH","1506020",NULL,NULL
"16617","KUTA KANDIS DENDANG","1506020",NULL,NULL
"16618","KOTO KANDIS","1506020",NULL,NULL
"16619","PARIT CULUM II","1506031",NULL,NULL
"16620","PARIT CULUM I","1506031",NULL,NULL
"16621","TELUK DAWAN","1506031",NULL,NULL
"16622","TALANG BABAT","1506031",NULL,NULL
"16623","RANO","1506031",NULL,NULL
"16624","NIBUNG PUTIH","1506031",NULL,NULL
"16625","KAMPUNG SINGKEP","1506031",NULL,NULL
"16626","LAMBUR II","1506032",NULL,NULL
"16627","LAMBUR I","1506032",NULL,NULL
"16628","MUARA SABAK ULU","1506032",NULL,NULL
"16629","MUARA SABAK ILIR","1506032",NULL,NULL
"16630","SIAU DALAM","1506032",NULL,NULL
"16631","KOTA RAJA","1506032",NULL,NULL
"16632","ALANG ALANG","1506032",NULL,NULL
"16633","SUNGAI ULAR","1506032",NULL,NULL
"16634","LAMBUR","1506032",NULL,NULL
"16635","KOTA HARAPAN","1506032",NULL,NULL
"16636","SIMBUR NAIK","1506032",NULL,NULL
"16637","KUALA SIMBUR","1506032",NULL,NULL
"16638","KUALA LAGAN","1506033",NULL,NULL
"16639","TELUK MAJELIS","1506033",NULL,NULL
"16640","KAMPUNG LAUT","1506033",NULL,NULL
"16641","TANJUNG SOLOK","1506033",NULL,NULL
"16642","MANUNGGAL MAKMUR","1506033",NULL,NULL
"16643","MAJELIS HIDAYAH","1506033",NULL,NULL
"16644","RANTAU RASAU I","1506040",NULL,NULL
"16645","RANTAU RASAU II","1506040",NULL,NULL
"16646","RANTAU JAYA","1506040",NULL,NULL
"16647","BANGUN KARYA","1506040",NULL,NULL
"16648","BANDAR JAYA","1506040",NULL,NULL
"16649","SUNGAI DUSUN","1506040",NULL,NULL
"16650","HARAPAN MAKMUR","1506040",NULL,NULL
"16651","MARGA MULYA","1506040",NULL,NULL
"16652","KARYA BHAKTI","1506040",NULL,NULL
"16653","PEMATANG MAYAN","1506040",NULL,NULL
"16654","TRI MULYA","1506040",NULL,NULL
"16655","SIMPANG","1506041",NULL,NULL
"16656","RAWASARI","1506041",NULL,NULL
"16657","RANTAU MAKMUR","1506041",NULL,NULL
"16658","TELAGA LIMO","1506041",NULL,NULL
"16659","SUNGAI RAMBUT","1506041",NULL,NULL
"16660","RANTAU RASAU DESA","1506041",NULL,NULL
"16661","SUNGAI RAYA","1506050",NULL,NULL
"16662","TELUK KIJING","1506050",NULL,NULL
"16663","PEMUSIRAN","1506050",NULL,NULL
"16664","NIPAH PANJANG I","1506050",NULL,NULL
"16665","NIPAH PANJANG II","1506050",NULL,NULL
"16666","SIMPANG DATUK","1506050",NULL,NULL
"16667","SIMPANG JELITA","1506050",NULL,NULL
"16668","BUNGA TANJUNG","1506050",NULL,NULL
"16669","SUNGAI TERING","1506050",NULL,NULL
"16670","SUNGAI JERUK","1506050",NULL,NULL
"16671","SUNGAI BENUH","1506060",NULL,NULL
"16672","LABUHAN PERING","1506060",NULL,NULL
"16673","SUNGAI CEMARA","1506060",NULL,NULL
"16674","AIR HITAM LAUT","1506060",NULL,NULL
"16675","REMAU BAKU TUO","1506060",NULL,NULL
"16676","SUNGAI SAYANG","1506060",NULL,NULL
"16677","SUNGAI JAMBAT","1506060",NULL,NULL
"16678","SUNGAI LOKAN","1506060",NULL,NULL
"16679","SUNGAI ITIK","1506060",NULL,NULL
"16680","BADANG","1507010",NULL,NULL
"16681","TANJUNG TAYAS","1507010",NULL,NULL
"16682","KUALA DASAL","1507010",NULL,NULL
"16683","PEMATANG PAUH","1507010",NULL,NULL
"16684","PELABUHAN DAGANG","1507010",NULL,NULL
"16685","TAMAN RAJA","1507010",NULL,NULL
"16686","BRASAU","1507010",NULL,NULL
"16687","BADANG SEPAKAT","1507010",NULL,NULL
"16688","GEMURUH","1507010",NULL,NULL
"16689","PEMATANG TEMBESU","1507010",NULL,NULL
"16690","TANJUNG BENANAK","1507011",NULL,NULL
"16691","BUKIT HARAPAN","1507011",NULL,NULL
"16692","ADI PURWA","1507011",NULL,NULL
"16693","PINANG GADING","1507011",NULL,NULL
"16694","MERLUNG","1507011",NULL,NULL
"16695","TANJUNG PAKU","1507011",NULL,NULL
"16696","LUBUK TERAP","1507011",NULL,NULL
"16697","PENYABUNGAN","1507011",NULL,NULL
"16698","TANJUNG MAKMUR","1507011",NULL,NULL
"16699","MERLUNG","1507011",NULL,NULL
"16700","LUBUK BERNAI","1507012",NULL,NULL
"16701","KAMPUNG BARU","1507012",NULL,NULL
"16702","TANJUNG BOJO","1507012",NULL,NULL
"16703","DUSUN KEBON","1507012",NULL,NULL
"16704","SUBAN","1507012",NULL,NULL
"16705","SRI AGUNG","1507012",NULL,NULL
"16706","LUBUK LAWAS","1507012",NULL,NULL
"16707","SUNGAI BADAR","1507012",NULL,NULL
"16708","SUNGAI PENOBAN","1507012",NULL,NULL
"16709","RAWANG KEMPAS","1507012",NULL,NULL
"16710","RAWA MEDANG","1507012",NULL,NULL
"16711","PURWODADI","1507013",NULL,NULL
"16712","SUKADAMAI","1507013",NULL,NULL
"16713","ADI JAYA","1507013",NULL,NULL
"16714","TEBING TINGGI","1507013",NULL,NULL
"16715","KELAGIAN","1507013",NULL,NULL
"16716","SUNGAI KERUH","1507013",NULL,NULL
"16717","DATARAN KEMPAS","1507013",NULL,NULL
"16718","DELIMA","1507013",NULL,NULL
"16719","TALANG MAKMUR","1507013",NULL,NULL
"16720","TELUK PENGKAH","1507013",NULL,NULL
"16721","LUBUK KAMBING","1507014",NULL,NULL
"16722","SUNGAI ROTAN","1507014",NULL,NULL
"16723","CINTA DAMAI","1507014",NULL,NULL
"16724","LAMPISI","1507014",NULL,NULL
"16725","PULAU PAUH","1507014",NULL,NULL
"16726","RANTAU BENAR","1507014",NULL,NULL
"16727","MUARA DANAU","1507014",NULL,NULL
"16728","TANAH TUMBUH","1507014",NULL,NULL
"16729","SUNGAI PAUR","1507014",NULL,NULL
"16730","BUKIT BAKAR","1507014",NULL,NULL
"16731","INTAN JAYA","1507015",NULL,NULL
"16732","BUKIT INDAH","1507015",NULL,NULL
"16733","KEMANG MANIS","1507015",NULL,NULL
"16734","DUSUN MUDO","1507015",NULL,NULL
"16735","RANTAU BADAK","1507015",NULL,NULL
"16736","SUNGAI PAPAUH","1507015",NULL,NULL
"16737","SUNGAI MULUK","1507015",NULL,NULL
"16738","PEMATANG BALAM","1507015",NULL,NULL
"16739","LUBUK SEBONTAN","1507015",NULL,NULL
"16740","RANTAU BADAK LAMO","1507015",NULL,NULL
"16741","TELUK NILAU","1507020",NULL,NULL
"16742","SUNGAI SERINDIT","1507020",NULL,NULL
"16743","PARIT PUDIN","1507020",NULL,NULL
"16744","MEKAR JATI","1507020",NULL,NULL
"16745","PARIT BILAL","1507020",NULL,NULL
"16746","SUAK SAMIN","1507020",NULL,NULL
"16747","PARIT SIDANG","1507020",NULL,NULL
"16748","SUNGAI PAMPANG","1507020",NULL,NULL
"16749","SUNGAI JERING","1507020",NULL,NULL
"16750","SUNGAI RAYA","1507020",NULL,NULL
"16751","SUNGAI BAUNG","1507020",NULL,NULL
"16752","KARYA MAJU","1507020",NULL,NULL
"16753","PASAR SENIN","1507020",NULL,NULL
"16754","MARGO RUKUN","1507021",NULL,NULL
"16755","SUNGAI RAMBAI","1507021",NULL,NULL
"16756","TELUK KETAPANG","1507021",NULL,NULL
"16757","SUNGAI KAYU ARO","1507021",NULL,NULL
"16758","SENYERANG","1507021",NULL,NULL
"16759","LUMAHAN","1507021",NULL,NULL
"16760","KEMPAS JAYA","1507021",NULL,NULL
"16761","SUNGSANG","1507021",NULL,NULL
"16762","SUNGAI KEPAYANG","1507021",NULL,NULL
"16763","SUNGAI LANDAK","1507021",NULL,NULL
"16764","TUNGKAL HARAPAN","1507030",NULL,NULL
"16765","TUNGKAL IV KOTA","1507030",NULL,NULL
"16766","TUNGKAL III","1507030",NULL,NULL
"16767","TUNGKAL II","1507030",NULL,NULL
"16768","TUNGKAL I","1507030",NULL,NULL
"16769","TELUK SIALANG","1507030",NULL,NULL
"16770","SUNGAI NIBUNG","1507030",NULL,NULL
"16771","SRIWIJAYA","1507030",NULL,NULL
"16772","PATUNAS","1507030",NULL,NULL
"16773","KAMPUNG NELAYAN","1507030",NULL,NULL
"16774","BERAM ITAM KANAN","1507031",NULL,NULL
"16775","BERAM ITAM KIRI","1507031",NULL,NULL
"16776","PEMBENGIS","1507031",NULL,NULL
"16777","TANJUNG SENJULANG","1507031",NULL,NULL
"16778","JATI EMAS","1507031",NULL,NULL
"16779","KEMUNING","1507031",NULL,NULL
"16780","PANTAI GADING","1507031",NULL,NULL
"16781","BRAM ITAM RAYA","1507031",NULL,NULL
"16782","MEKAR TANJUNG","1507031",NULL,NULL
"16783","SEMAU","1507031",NULL,NULL
"16784","TELUK PULAI RAYA","1507032",NULL,NULL
"16785","TUNGKAL V","1507032",NULL,NULL
"16786","TUNGKAL IV DESA","1507032",NULL,NULL
"16787","KUALA BARU","1507032",NULL,NULL
"16788","KUALA KAHAR","1507032",NULL,NULL
"16789","HARAPAN JAYA","1507032",NULL,NULL
"16790","MEKAR ALAM","1507032",NULL,NULL
"16791","MUARA SEBERANG","1507032",NULL,NULL
"16792","PEMATANG LUMUT","1507040",NULL,NULL
"16793","SERDANG JAYA","1507040",NULL,NULL
"16794","MAKMUR JAYA","1507040",NULL,NULL
"16795","MEKAR JAYA","1507040",NULL,NULL
"16796","TERJUN GAJAH","1507040",NULL,NULL
"16797","LUBUK TERENTANG","1507040",NULL,NULL
"16798","PEMATANG BULUH","1507040",NULL,NULL
"16799","MUNTIALO","1507040",NULL,NULL
"16800","TELUK KULBI","1507040",NULL,NULL
"16801","MANDALA JAYA","1507040",NULL,NULL
"16802","SUNGAI TERAP","1507040",NULL,NULL
"16803","BUNGA TANJUNG","1507040",NULL,NULL
"16804","SUNGAI GEBAR","1507041",NULL,NULL
"16805","SUNGAI DUALAP","1507041",NULL,NULL
"16806","BETARA KIRI","1507041",NULL,NULL
"16807","BETARA KANAN","1507041",NULL,NULL
"16808","SUNGAI GEBAR BARAT","1507041",NULL,NULL
"16809","SUNGAI DUNGUN","1507041",NULL,NULL
"16810","TANJUNG PASIR","1507041",NULL,NULL
"16811","DATARAN PINANG","1507041",NULL,NULL
"16812","KUALA INDAH","1507041",NULL,NULL
"16813","SUAK LABU","1507041",NULL,NULL
"16814","TUO ILIR","1508010",NULL,NULL
"16815","TELUK RENDAH PASAR","1508010",NULL,NULL
"16816","TELUK RENDAH ILIR","1508010",NULL,NULL
